smiles,pKa,source
Clc1ccc2c(c1Nc1ncnc3cc(OCCc4ccncc4)cc(OC4CCOCC4)c13)OCO2,6.4,chembl26.sdf.gz
CC(C)Oc1cc(OCCN2CCOCC2)cc2ncnc(Nc3c(Cl)ccc4c3OCO4)c12,6.5,chembl26.sdf.gz
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,7.98,chembl26.sdf.gz
COc1ccc(Cl)c(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1,9.0,chembl26.sdf.gz
Cc1ccc([C@H](C)C(=O)O)cc2c(C)ccc1-2,4.14,chembl26.sdf.gz
CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,5.2,chembl26.sdf.gz
CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc3nc(-c4c(C)cccc4C)nn3c2)cc1,4.3,chembl26.sdf.gz
CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc(CN3CCC4(C=Cc5ccccc54)CC3)cc2)cc1,4.1,chembl26.sdf.gz
CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc(N3CCC4(CCc5ccccc54)CC3)s2)cc1,3.4,chembl26.sdf.gz
CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc(CN3CCCc4cccc(OC)c43)s2)cc1,3.4,chembl26.sdf.gz
C[C@@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@H](NC(=O)CCC(=O)O)c1ccccc1,5.6,chembl26.sdf.gz
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@H](NC(=O)CCC(=O)Nc1nn[nH]n1)c1ccccc1,5.2,chembl26.sdf.gz
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@H](NC(=O)CCc1nnn[nH]1)c1ccccc1,5.4,chembl26.sdf.gz
NS(=O)(=O)c1cc2cc(CN3CCOCC3)sc2o1,9.2,chembl26.sdf.gz
CCOCCNCc1cc2cc(S(N)(=O)=O)oc2s1,8.9,chembl26.sdf.gz
COCCNCc1cc2cc(S(N)(=O)=O)oc2s1,9.05,chembl26.sdf.gz
Nc1cc(C2CCNCC2)cc(NC2CCCC2)n1,6.1,chembl26.sdf.gz
Nc1nc(NC2CCCC2)cc(C2CCNCC2)n1,6.1,chembl26.sdf.gz
Nc1nc(C2CCCC2)cc(C2CCNCC2)n1,4.5,chembl26.sdf.gz
Nc1nc(C2CCCC2)cc(N2CCNCC2)n1,7.9,chembl26.sdf.gz
CN[C@@H]1CCN(c2ccnc(NC(C)C)c2)C1,6.6,chembl26.sdf.gz
CN[C@@H]1CCN(c2cc(N)nc(NC(C)C)c2)C1,6.5,chembl26.sdf.gz
CN[C@@H]1CCN(c2ccnc(NC(C)C)n2)C1,6.4,chembl26.sdf.gz
CN[C@@H]1CCN(c2cc(N)nc(NC(C)C)n2)C1,6.3,chembl26.sdf.gz
CN[C@@H]1CCN(c2ccnc(C(C)C)n2)C1,6.5,chembl26.sdf.gz
CN[C@@H]1CCN(c2cc(N)nc(C(C)C)n2)C1,6.3,chembl26.sdf.gz
CCc1cc(N2CC[C@@H](NC)C2)nc(N)n1,6.3,chembl26.sdf.gz
Nc1cc(C2CCNCC2)cc(OC2CCCC2)n1,4.7,chembl26.sdf.gz
Nc1cc(N2CCNCC2)cc(NC2CCCC2)n1,6.5,chembl26.sdf.gz
CN[C@@H]1CCN(c2cc(C(F)(F)F)nc(N)n2)C1,3.1,chembl26.sdf.gz
CN[C@@H]1CCN(c2cc(CCl)nc(N)n2)C1,6.0,chembl26.sdf.gz
CN[C@@H]1CCN(c2cc(CF)nc(N)n2)C1,5.5,chembl26.sdf.gz
CN[C@@H]1CCN(c2cc(C(F)F)nc(N)n2)C1,4.4,chembl26.sdf.gz
CN[C@@H]1CCN(c2cc(CC(F)(F)F)nc(N)n2)C1,5.4,chembl26.sdf.gz
CN[C@@H]1CCN(c2cc(CCC(F)(F)F)nc(N)n2)C1,7.8,chembl26.sdf.gz
OB(O)c1cc2ccccc2s1,6.39,chembl26.sdf.gz
OB(O)C1=CCCS1,7.16,chembl26.sdf.gz
Nn1cn[n+](Cc2ccc3sc(B(O)O)cc3c2)c1,6.39,chembl26.sdf.gz
OB(O)c1cc2cc(Cn3ccnc3)ccc2s1,6.39,chembl26.sdf.gz
O=C(O)CNCc1ccc2sc(B(O)O)cc2c1,6.39,chembl26.sdf.gz
OB(O)c1cc2cc(CNc3ccc(N4CCOCC4)cc3)ccc2s1,6.39,chembl26.sdf.gz
O=C(O)c1cccc(NCc2ccc3sc(B(O)O)cc3c2)c1,6.39,chembl26.sdf.gz
CC(=O)c1ccc(NCc2ccc3sc(B(O)O)cc3c2)cc1,6.39,chembl26.sdf.gz
OB(O)c1cccc(NCc2ccc3sc(B(O)O)cc3c2)c1,6.39,chembl26.sdf.gz
OB(O)c1cc2cc(CN3CCNCC3)ccc2s1,6.39,chembl26.sdf.gz
OCCN(CCO)Cc1ccc2sc(B(O)O)cc2c1,6.39,chembl26.sdf.gz
COc1ccc(NCc2ccc3sc(B(O)O)cc3c2)cc1OC,6.39,chembl26.sdf.gz
OB(O)c1cc2cc(CSc3ccccc3)ccc2s1,6.39,chembl26.sdf.gz
OB(O)c1cc2cc(COCc3ccccc3)ccc2s1,6.39,chembl26.sdf.gz
OB(O)c1cc2cc(COc3ccc(Cl)c(Cl)c3)ccc2s1,6.39,chembl26.sdf.gz
OB(O)c1cc2cc(COc3ccccc3)ccc2s1,6.39,chembl26.sdf.gz
OB(O)c1cc2cc(CNc3ccc(Cl)c(Cl)c3)ccc2s1,6.39,chembl26.sdf.gz
OB(O)c1cc2cc(CNc3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)ccc2s1,6.39,chembl26.sdf.gz
O=[N+]([O-])c1cccc(NCc2ccc3sc(B(O)O)cc3c2)c1,6.39,chembl26.sdf.gz
Nc1ccc2sc(B(O)O)cc2c1,6.39,chembl26.sdf.gz
O=CN(C=O)Cc1ccc2sc(B(O)O)cc2c1,6.39,chembl26.sdf.gz
OB(O)c1cc2cc(O)ccc2s1,6.39,chembl26.sdf.gz
OB(O)c1cc2cc(Br)ccc2s1,6.39,chembl26.sdf.gz
Cc1ccc2sc(B(O)O)cc2c1,6.39,chembl26.sdf.gz
O=CNCc1ccc2sc(B(O)O)cc2c1,6.39,chembl26.sdf.gz
c1ccc(-c2ncc[nH]2)nc1,5.36,chembl26.sdf.gz
CCS(=O)(=O)N1C[C@H](C(=O)Nc2ccc(Cl)cn2)[C@@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,2.99,chembl26.sdf.gz
O=C(Nc1ccc(Cl)cn1)[C@H]1CN(CC(F)F)C[C@@H]1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,4.79,chembl26.sdf.gz
CC(C)N1C[C@H](C(=O)Nc2ccc(Cl)cn2)[C@@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,7.55,chembl26.sdf.gz
COC(=O)N1C[C@H](C(=O)Nc2ccc(Cl)cn2)[C@@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,2.75,chembl26.sdf.gz
CNC(=O)c1nc(-c2nc(-c3cnn4ccccc34)c(C)nc2N)n(C)n1,2.3,chembl26.sdf.gz
CNC(=O)c1nc(-c2nc(-c3cnc4ccccn34)c(C)nc2N)n(C)n1,6.2,chembl26.sdf.gz
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-n3ccnc3)cc2)CC1,8.05,chembl26.sdf.gz
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3nonc3c2)CC1,7.78,chembl26.sdf.gz
COc1ccccc1N1CCN(CCCNC(=O)c2ccc(-n3ccnc3)cc2)CC1,7.53,chembl26.sdf.gz
COc1ccccc1N1CCN(CCCNC(=O)c2ccc3nonc3c2)CC1,7.43,chembl26.sdf.gz
COc1cccc(N2CCN(CCCCNC(=O)c3ccc(-n4ccnc4)cc3)CC2)c1,7.59,chembl26.sdf.gz
COc1cccc(N2CCN(CCCCNC(=O)c3ccc4nonc4c3)CC2)c1,7.44,chembl26.sdf.gz
COc1ccc(N2CCN(CCCCNC(=O)c3ccc(-n4ccnc4)cc3)CC2)cc1,7.64,chembl26.sdf.gz
COc1ccc(N2CCN(CCCCNC(=O)c3ccc4nonc4c3)CC2)cc1,7.51,chembl26.sdf.gz
O=C(NCCCCN1CCN(c2ccccc2OCCF)CC1)c1ccc(-n2ccnc2)cc1,7.74,chembl26.sdf.gz
O=C(NCCCCN1CCN(c2ccccc2OCCF)CC1)c1ccc2nonc2c1,7.78,chembl26.sdf.gz
O=C(NCCCCN1CCN(c2cccc(OCCF)c2)CC1)c1ccc(-n2ccnc2)cc1,7.56,chembl26.sdf.gz
O=C(NCCCCN1CCN(c2cccc(OCCF)c2)CC1)c1ccc2nonc2c1,7.47,chembl26.sdf.gz
COc1cc(F)cc(N2CCN(CCCCNC(=O)c3ccc(-n4ccnc4)cc3)CC2)c1,7.52,chembl26.sdf.gz
COc1cc(F)cc(N2CCN(CCCCNC(=O)c3ccc4nonc4c3)CC2)c1,7.34,chembl26.sdf.gz
CCCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2,7.3,chembl26.sdf.gz
CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2,6.9,chembl26.sdf.gz
CCCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOC1)CC2,5.8,chembl26.sdf.gz
CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOC1)CC2,5.9,chembl26.sdf.gz
NCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,9.0,chembl26.sdf.gz
COc1cccc(CN(CCN(CCN(C)C)Cc2ccccc2)Cc2ccccc2)c1,2.37,chembl26.sdf.gz
Oc1noc2c1CNCC2,4.3,chembl26.sdf.gz
NCCC(N)C(=O)O,4.0,chembl26.sdf.gz
Oc1onc2c1CNCC2,3.0,chembl26.sdf.gz
Oc1onc2c1CCNCC2,3.3,chembl26.sdf.gz
Oc1noc2c1CCNCC2,4.8,chembl26.sdf.gz
Oc1onc2c1CCCNC2,2.5,chembl26.sdf.gz
Oc1onc2c1CNCCC2,2.6,chembl26.sdf.gz
CN(C)Cc1cc(NS(C)(=O)=O)ccc1Oc1ccc(C(F)(F)F)cc1,9.0,chembl26.sdf.gz
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,8.5,chembl26.sdf.gz
Nc1ncnc2c1ncn2CCOCP(=O)(O)O,1.3,chembl26.sdf.gz
C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,2.75,chembl26.sdf.gz
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,2.1,chembl26.sdf.gz
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1,2.1,chembl26.sdf.gz
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,2.6,chembl26.sdf.gz
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,3.75,chembl26.sdf.gz
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,2.7,chembl26.sdf.gz
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,5.98,chembl26.sdf.gz
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,4.08,chembl26.sdf.gz
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,2.8,chembl26.sdf.gz
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,8.1,chembl26.sdf.gz
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,4.7,chembl26.sdf.gz
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,8.92,chembl26.sdf.gz
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1,7.65,chembl26.sdf.gz
CN(C)C(=N)NC(=N)N,11.5,chembl26.sdf.gz
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],4.6,chembl26.sdf.gz
CN1CCOC(c2ccccc2)c2ccccc2C1,9.3,chembl26.sdf.gz
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,6.3,chembl26.sdf.gz
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,5.99,chembl26.sdf.gz
O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,1.9,chembl26.sdf.gz
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,8.16,chembl26.sdf.gz
COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1,9.5,chembl26.sdf.gz
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,6.65,chembl26.sdf.gz
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,8.07,chembl26.sdf.gz
O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCCOC1)NCC3,7.5,chembl26.sdf.gz
O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCOC1)NCC3,7.5,chembl26.sdf.gz
O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCOCC1)NCC3,7.4,chembl26.sdf.gz
COCC1(C)NCCc2c1oc1cc(S(=O)(=O)c3cccc(F)c3)ccc21,7.5,chembl26.sdf.gz
CCc1cc(N2CC[C@@H](NC)C2)ncn1,5.9,chembl26.sdf.gz
Cc1[nH]c2c(N3CCC(N)CC3)c(C#N)c(C(F)(F)F)nc2c1Cl,8.9,chembl26.sdf.gz
Cc1[nH]c2c(N3CCC(N)(C(N)=O)CC3)c(C#N)c(C(F)(F)F)nc2c1Cl,5.7,chembl26.sdf.gz
C[C@H]1COC(N)=N[C@]1(C)c1cc(NC(=O)c2ccc(C#N)cn2)ccc1F,10.4,chembl26.sdf.gz
C[C@@H]1COC(N)=N[C@]1(C)c1cc(NC(=O)c2ccc(C#N)cn2)ccc1F,9.8,chembl26.sdf.gz
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H](CF)[C@@H]1F,7.1,chembl26.sdf.gz
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@H](CF)[C@@H]1F,7.3,chembl26.sdf.gz
CO[C@H]1[C@@H](CF)OC(N)=N[C@]1(C)c1cc(NC(=O)c2ccc(C#N)cn2)ccc1F,7.9,chembl26.sdf.gz
COC[C@H]1OC(N)=N[C@](C)(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)[C@H]1F,7.6,chembl26.sdf.gz
C[C@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)N=C(N)O[C@H](CF)[C@@H]1F,7.4,chembl26.sdf.gz
CC(F)(F)[C@H]1OC(N)=N[C@](C)(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)[C@H]1F,6.5,chembl26.sdf.gz
C[C@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)N=C(N)O[C@H](C2(F)CC2)[C@@H]1F,7.2,chembl26.sdf.gz
C[C@H](F)[C@H]1OC(N)=N[C@](C)(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)[C@H]1F,7.1,chembl26.sdf.gz
C[C@@H](F)[C@H]1OC(N)=N[C@](C)(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)[C@H]1F,7.2,chembl26.sdf.gz
N#Cc1ccc(Nc2nc(N)nc(Oc3c(Cl)cccc3Cl)n2)cc1,1.9,chembl26.sdf.gz
N#Cc1ccc(Nc2nc(Cc3c(Cl)cccc3Cl)nc(NO)n2)cc1,2.5,chembl26.sdf.gz
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)ncc1Br,2.7,chembl26.sdf.gz
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(CO)c1Br,2.0,chembl26.sdf.gz
O=C(O)/C=C/c1ccc(Cc2c(-c3ccccc3)c(=O)oc3cc(O)ccc23)cc1,7.7,chembl26.sdf.gz
O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc3cc(O)ccc23)cc1,8.7,chembl26.sdf.gz
Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,7.7,chembl26.sdf.gz
Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,7.1,chembl26.sdf.gz
Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,8.2,chembl26.sdf.gz
Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2c(F)cc(O)cc2oc1=O,7.2,chembl26.sdf.gz
Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2cc(F)c(O)cc2oc1=O,5.8,chembl26.sdf.gz
Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)c(F)c2oc1=O,6.1,chembl26.sdf.gz
Cc1cc2c(Cc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc2cc1O,7.6,chembl26.sdf.gz
Cc1c(O)ccc2c(Cc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc12,8.5,chembl26.sdf.gz
CCCCc1cc(OC2CCN(CCS(=O)(=O)CC)CC2)c2ncccc2c1.Cl.Cl,6.5,chembl26.sdf.gz
CCCCc1cc(OC2CCN(CCCS(=O)(=O)CC)CC2)c2ncccc2c1.Cl.Cl,7.9,chembl26.sdf.gz
CCCCc1cc(OC2CCN(CCCS(=O)(=O)C(C)(C)C)CC2)c2ncccc2c1,8.0,chembl26.sdf.gz
CCCCc1cc(OC2CCN(CCCNS(=O)(=O)CC)CC2)c2ncccc2c1.Cl.Cl,8.5,chembl26.sdf.gz
CC(=O)Nc1cc(-c2cccc(N3CCOCC3)n2)nc(-n2nc(C)cc2C)n1,2.9,chembl26.sdf.gz
COC1CN(c2cccc(-c3cc(NC(C)=O)nc(-n4nc(C)cc4C)n3)n2)C1,3.4,chembl26.sdf.gz
CC(=O)Nc1cc(-c2cncc(O)c2)nc(-n2nc(C)cc2C)n1,3.5,chembl26.sdf.gz
CCC(=O)Nc1cc(-c2cncc(OC)c2)nc(-n2nc(C)cc2C)n1,3.6,chembl26.sdf.gz
COc1cncc(-c2cc(NC(=O)CN3CCOCC3)nc(-n3nc(C)cc3C)n2)c1,5.3,chembl26.sdf.gz
CC(=O)Nc1cc(-c2cccc(N3CCN(C)CC3)n2)nc(-n2nc(C)cc2C)n1,7.6,chembl26.sdf.gz
COc1c(OCC(O)CNC(=N)N)cc2oc3cc(OCC(O)CNC(=N)N)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,12.48,chembl26.sdf.gz
COc1c(OCC(O)CN2CCCC2)cc2oc3cc(OCC(O)CN4CCCC4)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,11.27,chembl26.sdf.gz
COc1c(OCC(O)CN2CCCCC2)cc2oc3cc(OCC(O)CN4CCCCC4)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,11.22,chembl26.sdf.gz
COc1c(OCC(O)CN2CCNCC2)cc2oc3cc(OCC(O)CN4CCNCC4)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,9.55,chembl26.sdf.gz
COc1c(OCC(O)CN)cc2oc3cc(OCC(O)CN)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,10.54,chembl26.sdf.gz
COC(=O)CC1c2ccc(Cl)cc2NC(=O)C1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,9.9,chembl26.sdf.gz
O=C1C=C(O)CC1,4.2,chembl26.sdf.gz
CC1=C(O)CCC1=O,4.47,chembl26.sdf.gz
O=C1C=C(O)CC1Cc1ccc(Br)cc1,3.96,chembl26.sdf.gz
CC1=C(O)CC(Cc2ccc(Br)cc2)C1=O,4.24,chembl26.sdf.gz
O=C1CCC(O)=C1Cc1ccc(Br)cc1,4.2,chembl26.sdf.gz
O=C(O)CCc1ccc(Br)cc1,4.33,chembl26.sdf.gz
Brc1ccc(Cc2nn[nH]n2)cc1,4.62,chembl26.sdf.gz
COc1ccc(NC(=O)C2=CCN(C)CC2)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,7.4,chembl26.sdf.gz
COc1ccc(NC(=O)C2=CCCN(C)C2)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,7.9,chembl26.sdf.gz
COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,7.8,chembl26.sdf.gz
O=C(/C=N/O)Nc1ccc[n+](CC[n+]2cccc(NC(=O)/C=N/O)c2)c1.[Br-].[Br-],8.14,chembl26.sdf.gz
O=C(/C=N\O)Nc1ccc[n+](CCC[n+]2cccc(NC(=O)/C=N\O)c2)c1.[Br-].[Br-],8.17,chembl26.sdf.gz
O=C(/C=N\O)Nc1ccc[n+](CCCC[n+]2cccc(NC(=O)/C=N\O)c2)c1.[Br-].[Br-],8.16,chembl26.sdf.gz
O=C(/C=N\O)Nc1ccc[n+](CCCCC[n+]2cccc(NC(=O)/C=N\O)c2)c1.[Br-].[Br-],8.14,chembl26.sdf.gz
O=C(/C=N\O)Nc1ccc[n+](CCCCCC[n+]2cccc(NC(=O)/C=N\O)c2)c1.[Br-].[Br-],8.25,chembl26.sdf.gz
O=C(/C=N\O)Nc1ccc[n+](CCCCCCC[n+]2cccc(NC(=O)/C=N\O)c2)c1.[Br-].[Br-],8.22,chembl26.sdf.gz
O=C(/C=N/O)Nc1ccc[n+](Cc2ccccc2C[n+]2cccc(NC(=O)/C=N/O)c2)c1.[Br-].[Br-],8.1,chembl26.sdf.gz
O=C(/C=N/O)Nc1ccc[n+](Cc2cccc(C[n+]3cccc(NC(=O)/C=N/O)c3)c2)c1.[Br-].[Br-],8.23,chembl26.sdf.gz
O=C(/C=N/O)Nc1ccc[n+](Cc2ccc(C[n+]3cccc(NC(=O)/C=N/O)c3)cc2)c1.[Br-].[Br-],7.95,chembl26.sdf.gz
CS(=O)(=O)CC(=O)/C=N/O,7.46,chembl26.sdf.gz
CSCC(=O)/C=N/O,8.16,chembl26.sdf.gz
C[S+](C)CC(=O)/C=N/O.[Cl-],6.54,chembl26.sdf.gz
O=C1C(NS(=O)(=O)/C=C/c2ccc(Cl)s2)CCN1c1ccc(-n2ccnc2CN2CCOCC2)cc1F,5.75,chembl26.sdf.gz
O=C1C(NS(=O)(=O)/C=C/c2ccc(Cl)s2)CCN1c1ccc(-n2ccnc2CN2CCCC2)cc1F,7.95,chembl26.sdf.gz
CN(C)Cc1nccn1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,7.26,chembl26.sdf.gz
OC(CC1c2ccccc2-c2cncn21)C1CCCCC1,6.7,chembl26.sdf.gz
O=S(=O)(NCc1cccnc1)c1ccc2ccccc2c1,4.8,chembl26.sdf.gz
N=C(N)Sc1c[nH]c2ccccc12,9.5,chembl26.sdf.gz
CCc1cccc2sc(NCCN3CCOCC3)nc12,3.1,chembl26.sdf.gz
CCNC(=O)Nc1cc2c(-c3ccnc(C)c3)ccc(CNC(=O)OC3CCNCC3(F)F)c2cn1,6.5,chembl26.sdf.gz
CCNC(=O)Nc1cc2c(-c3ccncc3)ccc(CNC(=O)OCCNCC(C)(C)C)c2cn1,8.7,chembl26.sdf.gz
CCNC(=O)Nc1cc2c(-c3ccncc3)ccc(CNC(=O)OCCNC)c2cn1,9.0,chembl26.sdf.gz
CCNC(=O)Nc1cc2c(-c3ccncc3)ccc(CNC(=O)OCCN3CCOCC3)c2cn1.Cl,6.3,chembl26.sdf.gz
CCNC(=O)Nc1cc2c(-c3ccnc(C)c3)ccc(COC(=O)N3CCNCC3)c2cn1,8.1,chembl26.sdf.gz
CCNC(=O)Nc1cc2c(-c3ccnc(C)c3)ccc(COC(=O)N3CCN(C)CC3)c2cn1,7.0,chembl26.sdf.gz
CCNC(=O)Nc1cc2c(-c3ccnc(C)c3)ccc(COC(=O)N3CCN(CC4CC4)CC3)c2cn1.Cl,7.4,chembl26.sdf.gz
CCNC(=O)Nc1cc2c(-c3ccnc(C)c3)ccc(COC(=O)NC3CCNCC3)c2cn1,9.8,chembl26.sdf.gz
CCNC(=O)Nc1cc2c(-c3ccnc(C)c3)ccc(COC(=O)N[C@@H]3CCNC[C@@H]3F)c2cn1,8.1,chembl26.sdf.gz
CCNC(=O)Nc1cc2c(-c3ccnc(C)c3)ccc(COC(=O)N[C@@H]3CCNC[C@H]3F)c2cn1,7.7,chembl26.sdf.gz
C[C@H]1SC(N)=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3cnn(C)c3)C[C@@H]12,7.8,chembl26.sdf.gz
Cc1cc([C@H]2C[C@H]3[C@@H](C)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1,7.7,chembl26.sdf.gz
Cc1coc([C@H]2C[C@H]3[C@@H](C)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,7.8,chembl26.sdf.gz
Cc1coc([C@H]2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,7.0,chembl26.sdf.gz
Cc1cc([C@H]2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1,7.0,chembl26.sdf.gz
Cn1cc([C@H]2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cn1,7.2,chembl26.sdf.gz
O=C1[C@H](NC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,9.35,chembl26.sdf.gz
O=C1[C@H](NC[C@@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,9.35,chembl26.sdf.gz
O=C(O)CN(CCN(CC(=O)O)[C@@H]1CCCC[C@H]1N(CC(=O)O)CC(=O)O)CC(=O)O,12.3,chembl26.sdf.gz
O=C(O)CN(CC(=O)O)[C@H](Cc1ccc([N+](=O)[O-])cc1)CN(CC(=O)O)[C@@H]1CCCC[C@H]1N(CC(=O)O)CC(=O)O,12.3,chembl26.sdf.gz
