smiles,n_atoms,mw,src
O=C1CC(=O)NC(=S)[N-]1,9,144.15499999999997,datawarrior.sdf.gz
Nc1ccc(O)c(N)c1,9,124.14299999999999,datawarrior.sdf.gz
Nc1cccc(N)c1O,9,124.14299999999999,datawarrior.sdf.gz
COCc1nc(C)c[nH]1,9,126.15899999999998,datawarrior.sdf.gz
NC(=O)c1ccccn1,9,122.12699999999997,datawarrior.sdf.gz
NC(=O)C1CCCCN1,9,128.17499999999998,datawarrior.sdf.gz
O/N=C/c1ccncc1,9,122.12699999999998,datawarrior.sdf.gz
O/N=C/c1ccccn1,9,122.12699999999998,datawarrior.sdf.gz
O/N=C/c1cccnc1,9,122.12699999999998,datawarrior.sdf.gz
NCCN1CCOCC1,9,130.191,datawarrior.sdf.gz
COc1cnccc1N,9,124.14299999999999,datawarrior.sdf.gz
OCCN1CCNCC1,9,130.191,datawarrior.sdf.gz
COc1nccc(C)n1,9,124.14299999999997,datawarrior.sdf.gz
Nc1cc([NH3+])ccc1O,9,124.14299999999999,datawarrior.sdf.gz
Nc1cccc([NH3+])c1O,9,124.14299999999999,datawarrior.sdf.gz
CNc1cccc[n+]1O,9,125.15099999999997,datawarrior.sdf.gz
CNc1ccc[n+](O)c1,9,125.151,datawarrior.sdf.gz
CO[n+]1ccccc1N,9,125.15099999999997,datawarrior.sdf.gz
CNc1cc[n+](O)cc1,9,125.151,datawarrior.sdf.gz
[NH3+]CCN1CCOCC1,9,130.191,datawarrior.sdf.gz
OCCN1CC[NH2+]CC1,9,130.191,datawarrior.sdf.gz
Cc1cc([O-])[nH+]c([S-])n1,9,142.18299999999996,datawarrior.sdf.gz
O=[N+]([O-])Nc1nnn[nH]1,9,130.067,datawarrior.sdf.gz
O=[N+]([O-])[N-]c1nnn[nH]1,9,129.059,datawarrior.sdf.gz
CC(N)c1ccccc1,9,121.18299999999995,datawarrior.sdf.gz
CC1CCCC(C)(C)N1,9,127.231,datawarrior.sdf.gz
CCN1CCCCC1C,9,127.231,datawarrior.sdf.gz
CC1CCNC(C)(C)C1,9,127.23099999999998,datawarrior.sdf.gz
CCCC1CCCN1C,9,127.231,datawarrior.sdf.gz
CC(C)N1CCCCC1,9,127.231,datawarrior.sdf.gz
NCc1ccc(Cl)cc1,9,141.60099999999997,datawarrior.sdf.gz
OC(O)c1ccncc1,9,125.12699999999997,datawarrior.sdf.gz
Cc1c[nH]cc1C(=O)O,9,125.12699999999998,datawarrior.sdf.gz
NCc1ccc(C=O)o1,9,125.127,datawarrior.sdf.gz
Nc1ccc(O)cc1O,9,125.12699999999997,datawarrior.sdf.gz
Nc1cc(O)ccc1O,9,125.12699999999997,datawarrior.sdf.gz
O=C(O)Cn1cccc1,9,125.12699999999997,datawarrior.sdf.gz
Cc1ccc(C(=O)O)[nH]1,9,125.12699999999998,datawarrior.sdf.gz
OC(O)c1ccccn1,9,125.12699999999997,datawarrior.sdf.gz
Cc1cc[nH]c1C(=O)O,9,125.12699999999998,datawarrior.sdf.gz
Cc1c[nH]c(C(=O)O)c1,9,125.12699999999998,datawarrior.sdf.gz
Cn1cccc1C(=O)O,9,125.12699999999998,datawarrior.sdf.gz
Nc1c(O)cccc1O,9,125.12699999999997,datawarrior.sdf.gz
OC(O)c1cccnc1,9,125.12699999999997,datawarrior.sdf.gz
Cc1cc(C(=O)O)c[nH]1,9,125.12699999999998,datawarrior.sdf.gz
Cc1[nH]ccc1C(=O)O,9,125.12699999999998,datawarrior.sdf.gz
O=Nc1ccc(O)cc1,9,123.11099999999996,datawarrior.sdf.gz
ONc1ccc(O)cc1,9,125.12699999999997,datawarrior.sdf.gz
OCCN1CCOCC1,9,131.175,datawarrior.sdf.gz
O=C1C=CC(=NO)C=C1,9,123.11099999999999,datawarrior.sdf.gz
O=C(O)c1cc[nH+]cc1,9,123.11099999999998,datawarrior.sdf.gz
O=C([O-])c1ccncc1,9,123.11099999999998,datawarrior.sdf.gz
Nc1ccc(O)cc1[O-],9,125.127,datawarrior.sdf.gz
Nc1cc([O-])ccc1O,9,125.12699999999997,datawarrior.sdf.gz
O=C(O)c1cccc[nH+]1,9,123.11099999999998,datawarrior.sdf.gz
O=C(O)C1CCCC[NH2+]1,9,129.159,datawarrior.sdf.gz
O=C([O-])C1CCCCN1,9,129.159,datawarrior.sdf.gz
NC1(C(=O)[O-])CCCC1,9,129.15900000000002,datawarrior.sdf.gz
Nc1c([O-])cccc1O,9,125.12699999999997,datawarrior.sdf.gz
O=C(O)c1ccc[nH+]c1,9,123.11099999999998,datawarrior.sdf.gz
CO[n+]1ccc(O)cc1,9,126.13499999999996,datawarrior.sdf.gz
CO[n+]1ccccc1O,9,126.13499999999995,datawarrior.sdf.gz
COc1cccc([O-])n1,9,125.12699999999997,datawarrior.sdf.gz
O=C(O)c1cnc(Cl)s1,9,163.585,datawarrior.sdf.gz
O=C(O)c1csc(Cl)n1,9,163.585,datawarrior.sdf.gz
O=C(O)c1cnc(Br)s1,9,208.036,datawarrior.sdf.gz
O=C(O)c1csc(Br)n1,9,208.036,datawarrior.sdf.gz
CC1(C)SC(=O)NC1=O,9,145.18299999999996,datawarrior.sdf.gz
Cc1ncsc1C(=O)O,9,143.167,datawarrior.sdf.gz
Cc1ncc(C(=O)O)s1,9,143.167,datawarrior.sdf.gz
COC(=O)[C@@H]1CSCN1,9,147.19899999999998,datawarrior.sdf.gz
Cc1cnc(C(=O)O)s1,9,143.167,datawarrior.sdf.gz
CN1CSC[C@H]1C(=O)[O-],9,147.19899999999998,datawarrior.sdf.gz
C[NH+]1CSC[C@H]1C(=O)O,9,147.19899999999998,datawarrior.sdf.gz
NCc1ccc(O)cc1,9,123.155,datawarrior.sdf.gz
NCc1ccccc1O,9,123.15499999999999,datawarrior.sdf.gz
NC[C@H]1CCCC[C@@H]1O,9,129.203,datawarrior.sdf.gz
NCc1cccc(O)c1,9,123.155,datawarrior.sdf.gz
CN[C@H]1CCCC[C@@H]1O,9,129.20299999999997,datawarrior.sdf.gz
N[C@H]1CCCCC[C@@H]1O,9,129.203,datawarrior.sdf.gz
CC1CC[C@H](O)[C@@H](N)C1,9,129.20299999999997,datawarrior.sdf.gz
CC(=O)c1ccccn1,9,121.13899999999997,datawarrior.sdf.gz
CCN(CC)CC1CO1,9,129.20299999999997,datawarrior.sdf.gz
O/N=C\c1ccccc1,9,121.13899999999997,datawarrior.sdf.gz
O/N=C/c1ccccc1,9,121.13899999999997,datawarrior.sdf.gz
CC1CCN(O)C1(C)C,9,129.20299999999997,datawarrior.sdf.gz
C#CCN1CCOCC1,9,125.17099999999999,datawarrior.sdf.gz
C[C@]1(O)CCCC[C@@H]1N,9,129.203,datawarrior.sdf.gz
CNc1ccc(O)cc1,9,123.15499999999999,datawarrior.sdf.gz
ClCCN1CCOCC1,9,149.62099999999998,datawarrior.sdf.gz
ONc1ccc(Cl)cc1,9,143.57299999999998,datawarrior.sdf.gz
O=C1CCC(C(=O)O)N1,9,129.115,datawarrior.sdf.gz
O=C1CC[C@@H](C(=O)O)N1,9,129.115,datawarrior.sdf.gz
O=C(O)[C@@H]1C[C@@H](O)C[NH2+]1,9,131.131,datawarrior.sdf.gz
O=C([O-])[C@@H]1C[C@@H](O)CN1,9,131.131,datawarrior.sdf.gz
CC(C)n1nnnc1N,9,127.151,datawarrior.sdf.gz
CCCn1nnnc1N,9,127.15100000000001,datawarrior.sdf.gz
N#Cc1nn[nH]c1C#N,9,119.087,datawarrior.sdf.gz
Nc1ncnc(N)c1N,9,125.13500000000002,datawarrior.sdf.gz
Cn1ccnc1N=[N+]=[N-],9,123.11899999999999,datawarrior.sdf.gz
Nc1nc[nH+]c(N)c1N,9,125.13500000000002,datawarrior.sdf.gz
Cn1cc[nH+]c1N=[N+]=[N-],9,123.11899999999999,datawarrior.sdf.gz
Nc1nc(N)nc([S-])n1,9,143.17499999999998,datawarrior.sdf.gz
O=[N+]([O-])Nc1nc[nH]n1,9,129.07900000000004,datawarrior.sdf.gz
O=[N+]([O-])[N-]c1nc[nH]n1,9,128.071,datawarrior.sdf.gz
CC(=O)Nc1nnn[nH]1,9,127.10700000000001,datawarrior.sdf.gz
Cn1cnc(/N=N/O)n1,9,127.107,datawarrior.sdf.gz
Cn1ncnc1/N=N/O,9,127.107,datawarrior.sdf.gz
Nc1nc(N)nc([O-])n1,9,127.10700000000001,datawarrior.sdf.gz
Nc1nc(N)[nH+]c(O)n1,9,127.10700000000001,datawarrior.sdf.gz
Nc1ccc(N)c(N)c1,9,123.15899999999999,datawarrior.sdf.gz
CCc1n[nH]c(CC)n1,9,125.175,datawarrior.sdf.gz
CNc1cnccc1N,9,123.15899999999999,datawarrior.sdf.gz
C1CNCCNCCN1,9,129.207,datawarrior.sdf.gz
CN1CCC(NN)CC1,9,129.207,datawarrior.sdf.gz
Nc1ccc([NH3+])c(N)c1,9,123.15899999999999,datawarrior.sdf.gz
C1CNCC[NH2+]CCN1,9,129.207,datawarrior.sdf.gz
C[NH+]1CCC(NN)CC1,9,129.207,datawarrior.sdf.gz
CNc1ccnc([S-])n1,9,141.19899999999998,datawarrior.sdf.gz
CNc1cc[nH+]c(S)n1,9,141.19899999999998,datawarrior.sdf.gz
Cc1nc([N+](=O)[O-])c[nH]1,9,127.103,datawarrior.sdf.gz
O=[N+]([O-])c1[nH]cnc1Cl,9,147.521,datawarrior.sdf.gz
Nc1ncc([N+](=O)[O-])s1,9,145.143,datawarrior.sdf.gz
C[n+]1ccc(N)nc1[O-],9,126.13899999999998,datawarrior.sdf.gz
Cc1c[nH+]c([O-])nc1N,9,125.13099999999999,datawarrior.sdf.gz
CNc1cc[nH+]c([O-])n1,9,125.13099999999997,datawarrior.sdf.gz
C[n+]1c(N)ccnc1[O-],9,126.13899999999998,datawarrior.sdf.gz
Cc1nc(N)cc(O)[nH+]1,9,125.13100000000001,datawarrior.sdf.gz
Cc1cnc([O-])nc1N,9,125.13099999999999,datawarrior.sdf.gz
O=C(O)CCCOC(=O)CCCBr,13,253.09199999999996,datawarrior.sdf.gz
CC(C)(C)C(=O)CC(=O)C(C)(C)C,13,184.27899999999997,datawarrior.sdf.gz
C[Si](C)(CCCCl)CCCC(=O)O,13,222.78799999999998,datawarrior.sdf.gz
CC(C[Si](C)(C)CCCCl)C(=O)O,13,222.788,datawarrior.sdf.gz
CCCCCP(=O)(O)CCCCC,13,206.26599999999996,datawarrior.sdf.gz
CC(C)CCP(=O)(O)CCC(C)C,13,206.26600000000002,datawarrior.sdf.gz
CC(C)CC(=O)CC(=O)C(F)(F)F,13,196.16799999999998,datawarrior.sdf.gz
CCC(C)NC(C#N)=C(C#N)C#N,13,174.207,datawarrior.sdf.gz
NC(=O)CNCCCNCC(N)=O,13,188.23099999999997,datawarrior.sdf.gz
CCN(CC)CCC[NH+](CC)CC,13,186.34299999999996,datawarrior.sdf.gz
CCC(CC(C)(C)[N+](=O)[O-])[N+](=O)[O-],13,190.19899999999996,datawarrior.sdf.gz
CCCCCCC([N+](=O)[O-])[N+](=O)[O-],13,190.19899999999996,datawarrior.sdf.gz
C=C(C)C(=O)NCCN(CC)CC,13,184.283,datawarrior.sdf.gz
C=CC(=O)NC(C)(C)CCN(C)C,13,184.283,datawarrior.sdf.gz
CCN(CC)CCOCCN(C)C,13,188.315,datawarrior.sdf.gz
CC[NH+](CC)CCOCCN(C)C,13,188.315,datawarrior.sdf.gz
C[Si](C)(CCN)O[Si](C)(C)CCN,13,220.46499999999995,datawarrior.sdf.gz
NC(=O)CN(CC(=O)O)CC(=O)O,13,190.155,datawarrior.sdf.gz
C#CC(CC)(CC)N(CC)C(C)C,13,181.323,datawarrior.sdf.gz
C=C(C)C(=O)OCCNCCCC,13,185.26699999999997,datawarrior.sdf.gz
C=C(C)C(=O)OCCNCC(C)C,13,185.267,datawarrior.sdf.gz
C=C(C)C(=O)OCCN(CC)CC,13,185.26699999999997,datawarrior.sdf.gz
C=CCN(C)CCOC(=O)C(=C)C,13,183.25099999999998,datawarrior.sdf.gz
CCC(O)CN(CCO)C(C)(C)C,13,189.29899999999995,datawarrior.sdf.gz
CCCN(CC(C)O)CC(O)CC,13,189.29899999999998,datawarrior.sdf.gz
CCC(O)CN(CC)CC(O)CC,13,189.29899999999998,datawarrior.sdf.gz
CCCCCN(CCO)CC(C)O,13,189.29899999999998,datawarrior.sdf.gz
CC(C)CN(CC(C)O)CC(C)O,13,189.29899999999998,datawarrior.sdf.gz
CCCCN(CC(C)O)CC(C)O,13,189.29899999999998,datawarrior.sdf.gz
CC(O)CN(CC(C)O)C(C)(C)C,13,189.29899999999998,datawarrior.sdf.gz
[NH3+]CCCCCCCCCC(=O)O,13,187.28299999999996,datawarrior.sdf.gz
[NH3+]CCCC#CC#CCCC(=O)O,13,179.21899999999997,datawarrior.sdf.gz
NCCCCCCCCCC(=O)[O-],13,187.28299999999996,datawarrior.sdf.gz
NCCCC#CC#CCCC(=O)[O-],13,179.21899999999997,datawarrior.sdf.gz
CN(C)CC(P(=O)([O-])[O-])P(=O)([O-])[O-],13,233.09699999999998,datawarrior.sdf.gz
C[NH+](C)CC(P(=O)([O-])O)P(=O)([O-])O,13,233.09699999999998,datawarrior.sdf.gz
CCOC(=O)C(=NO)C(=O)OCC,13,189.16699999999997,datawarrior.sdf.gz
N#CC(C#N)=C(C#N)C(C#N)C#N,13,167.131,datawarrior.sdf.gz
NCC(=O)N[C@@H](CC(N)=O)C(=O)O,13,189.17099999999996,datawarrior.sdf.gz
NC(=O)C[C@H](N)C(=O)NCC(=O)O,13,189.17100000000002,datawarrior.sdf.gz
COC(=O)C(N)CCONC(N)=O,13,191.18699999999995,datawarrior.sdf.gz
NNC(=O)CC([NH2+]CCO)C(=O)[O-],13,191.187,datawarrior.sdf.gz
CCN(CC)CC(=N\O)/C(C)=N/O,13,187.243,datawarrior.sdf.gz
CN(C)CCCN(C)C(=O)/C=N/[O-],13,187.243,datawarrior.sdf.gz
CN(CCC[NH+](C)C)C(=O)/C=N/O,13,187.243,datawarrior.sdf.gz
C[NH+](C)CCCCNC(=O)/C=N/O,13,187.243,datawarrior.sdf.gz
CN(C)CCCCNC(=O)/C=N/[O-],13,187.243,datawarrior.sdf.gz
CC[NH+](C)CCCNC(=O)/C=N/O,13,187.243,datawarrior.sdf.gz
CCN(C)CCCNC(=O)/C=N/[O-],13,187.243,datawarrior.sdf.gz
CCN(CC)CC(=N\[O-])/C(C)=N/O,13,187.24299999999997,datawarrior.sdf.gz
CC[NH+](CC)CC(=N\O)/C(C)=N/O,13,187.243,datawarrior.sdf.gz
N#CCCNC(CC(N)=O)C(=O)O,13,185.183,datawarrior.sdf.gz
O=c1cc(O)c2ccc(O)cc2o1,13,178.143,datawarrior.sdf.gz
O=C(O)c1cccc2ccccc12,13,172.183,datawarrior.sdf.gz
CCC1C(=O)c2ccccc2C1=O,13,174.19899999999998,datawarrior.sdf.gz
O=C1CC(=O)CC2(CCCCC2)C1,13,180.24699999999996,datawarrior.sdf.gz
O=C(O)[C@H]1C[C@@H]1c1ccc(Cl)cc1,13,196.63299999999995,datawarrior.sdf.gz
O=C(O)[C@H]1C[C@@H]1c1cccc(Cl)c1,13,196.63299999999995,datawarrior.sdf.gz
O=C1C(=O)C(c2ccccc2)C1=O,13,174.155,datawarrior.sdf.gz
COc1ccc(-c2c(O)c2=O)cc1,13,176.17099999999996,datawarrior.sdf.gz
O=C1C=C(O)C(=O)c2ccccc21,13,174.15499999999997,datawarrior.sdf.gz
Cc1cccc2oc(=O)cc(O)c12,13,176.171,datawarrior.sdf.gz
O=C(O)C1CCc2ccccc2O1,13,178.18700000000004,datawarrior.sdf.gz
COCC1=C(C(=O)O)C2C=CC1C2,13,180.20299999999997,datawarrior.sdf.gz
COC1=CC2CCC1(C(=O)O)CC2,13,182.21899999999997,datawarrior.sdf.gz
CC1(C)[C@@H]2CC[C@](C(=O)O)(C2)[C@H]1O,13,184.23499999999999,datawarrior.sdf.gz
CC1(C)[C@@H]2CC[C@](C(=O)O)(C2)[C@@H]1O,13,184.23499999999999,datawarrior.sdf.gz
O=C1C=CC(=O)c2c(O)cccc21,13,174.15499999999997,datawarrior.sdf.gz
Cn1nncc1Nc1ccccc1,13,174.20700000000002,datawarrior.sdf.gz
Cc1cc(-n2nc(C)cc2C)[nH]n1,13,176.22299999999998,datawarrior.sdf.gz
Cc1cc(-n2[nH+]c(C)cc2C)[nH]n1,13,176.22299999999998,datawarrior.sdf.gz
Cn1c(=O)[nH]c2c(ncn2C)c1=O,13,180.16699999999997,datawarrior.sdf.gz
O=C(O)C1CCCCn2nnnc21,13,182.183,datawarrior.sdf.gz
Cn1c(=O)c2[nH]c[nH+]c2n(C)c1=O,13,180.167,datawarrior.sdf.gz
C[n+]1cnc2nc([O-])cnc2c1[O-],13,179.15900000000002,datawarrior.sdf.gz
Cn1cnc2c1c(O)[nH+]c([O-])[n+]2C,13,181.175,datawarrior.sdf.gz
Cn1cnc2c1c([O-])nc([O-])[n+]2C,13,181.175,datawarrior.sdf.gz
COc1ccccc1-c1nnn[nH]1,13,176.179,datawarrior.sdf.gz
COc1cccc(-c2nnn[nH]2)c1,13,176.179,datawarrior.sdf.gz
COc1ccc(-c2nnn[nH]2)cc1,13,176.179,datawarrior.sdf.gz
CC1=Nc2ccccc2N=C(C)C1,13,172.231,datawarrior.sdf.gz
C1CCN(CCCN2CCCC2)C1,13,182.31099999999998,datawarrior.sdf.gz
CN1C(=N)C(C)(C)c2ccccc21,13,174.247,datawarrior.sdf.gz
N#Cc1ccc(N)c2ccccc12,13,168.19899999999998,datawarrior.sdf.gz
CN1CCCC[C@H]1c1cccnc1,13,176.26299999999995,datawarrior.sdf.gz
C1CCN(CCC[NH+]2CCCC2)C1,13,182.31099999999998,datawarrior.sdf.gz
Cc1ccc(C2CCC[NH+]2C)cn1,13,176.26299999999995,datawarrior.sdf.gz
Cc1ccc2c(c1)C(CC[NH3+])CN2,13,176.26299999999995,datawarrior.sdf.gz
CC1CCN(c2cc[nH+]cc2)CC1,13,176.26299999999998,datawarrior.sdf.gz
C[n+]1ccccc1-c1ccccn1,13,171.223,datawarrior.sdf.gz
C[NH+]1CCCC1c1ccc(Cl)nc1,13,196.68099999999993,datawarrior.sdf.gz
Cc1nc2c(O)ccc(O)c2n1C,13,178.19099999999997,datawarrior.sdf.gz
[O-][n+]1ccc(NO)c2ccccc21,13,176.17499999999998,datawarrior.sdf.gz
O=[N+]([O-])c1cccc2cnccc12,13,174.159,datawarrior.sdf.gz
Cc1nc2cc(C(=O)[O-])ccc2[nH]1,13,176.17499999999998,datawarrior.sdf.gz
ONc1cc[n+](O)c2ccccc12,13,177.18300000000002,datawarrior.sdf.gz
O=C([O-])Cc1nc2ccccc2[nH]1,13,176.17500000000004,datawarrior.sdf.gz
O=C(O)Cc1[nH]c2ccccc2[nH+]1,13,176.17500000000004,datawarrior.sdf.gz
O=C(O)CC1[NH2+]Nc2ccccc21,13,178.19100000000003,datawarrior.sdf.gz
C[n+]1c([O-])c([O-])nc2ccccc21,13,177.18300000000002,datawarrior.sdf.gz
O=C([O-])c1nc2cc(Cl)ccc2[nH]1,13,196.593,datawarrior.sdf.gz
CCOc1ccc2[nH]c(C)nc2c1,13,176.219,datawarrior.sdf.gz
N=C1C=C(N)C(=O)c2ccccc21,13,172.187,datawarrior.sdf.gz
Cc1cc(O)nn1-c1ccccc1,13,174.203,datawarrior.sdf.gz
Cc1n[nH]c(O)c1-c1ccccc1,13,174.203,datawarrior.sdf.gz
Cc1c(O)n[nH]c1-c1ccccc1,13,174.203,datawarrior.sdf.gz
Cc1cc(O)n(-c2ccccc2)n1,13,174.203,datawarrior.sdf.gz
Cn1nc(-c2ccccc2)cc1O,13,174.203,datawarrior.sdf.gz
Cc1nc2ccccc2n(C)c1=O,13,174.203,datawarrior.sdf.gz
O=C(c1ccccc1)c1cc[nH]n1,13,172.187,datawarrior.sdf.gz
O/N=C/c1ccnc2ccccc12,13,172.18699999999998,datawarrior.sdf.gz
COc1ccc2nccc(N)c2c1,13,174.20299999999997,datawarrior.sdf.gz
CN(C1=NCCO1)c1ccccc1,13,176.21900000000002,datawarrior.sdf.gz
c1ccc(NC2=NCCCO2)cc1,13,176.21900000000002,datawarrior.sdf.gz
COc1nc2ccccc2nc1C,13,174.20300000000003,datawarrior.sdf.gz
N#Cc1c[nH+]c2ccccc2c1O,13,170.171,datawarrior.sdf.gz
C[n+]1c([S-])nc([O-])c2ccccc21,13,193.251,datawarrior.sdf.gz
Cc1cc(-c2c(C)noc2O)on1,13,180.16299999999998,datawarrior.sdf.gz
CNc1nc(NC)c2cn[nH]c2n1,13,178.199,datawarrior.sdf.gz
NC(=O)Nc1ncnc2nc[nH]c12,13,178.155,datawarrior.sdf.gz
N/C(=N\O)c1ncnc2nc[nH]c12,13,178.155,datawarrior.sdf.gz
O=C1Cc2c1ccc(O)c2[N+](=O)[O-],13,179.13099999999997,datawarrior.sdf.gz
Cc1[nH]c2ccccc2c1C(=O)O,13,175.187,datawarrior.sdf.gz
O=C1/C(=N/O)C=Cc2ccccc21,13,173.171,datawarrior.sdf.gz
O=C(O)Cn1ccc2ccccc21,13,175.187,datawarrior.sdf.gz
Cc1c(C(=O)O)[nH]c2ccccc12,13,175.187,datawarrior.sdf.gz
CCCCN(CC1CO1)CC1CO1,13,185.26699999999997,datawarrior.sdf.gz
O=C1C=Cc2ccccc2/C1=N\O,13,173.171,datawarrior.sdf.gz
CCOC(=O)C1CN2CCC1CC2,13,183.25099999999998,datawarrior.sdf.gz
CC(=O)OCC1CN2CCC1CC2,13,183.25099999999995,datawarrior.sdf.gz
CC(=O)OCC1CC2CCN1CC2,13,183.25099999999995,datawarrior.sdf.gz
CCOC(=O)C1CC2CCN1CC2,13,183.25099999999998,datawarrior.sdf.gz
C1CCC(NC2CCCCO2)OC1,13,185.26699999999994,datawarrior.sdf.gz
CC(N)Cc1ccc2c(c1)OCO2,13,179.21899999999997,datawarrior.sdf.gz
O=C(O)c1ccc2ccccc2[nH+]1,13,173.17100000000002,datawarrior.sdf.gz
C=CC1CN2CCC1C[C@H]2C(=O)[O-],13,181.23499999999999,datawarrior.sdf.gz
O=C([O-])c1ccc2ncccc2c1,13,173.171,datawarrior.sdf.gz
O=C([O-])c1cnc2ccccc2c1,13,173.17100000000002,datawarrior.sdf.gz
O=C([O-])c1cccc2cccnc12,13,173.17100000000002,datawarrior.sdf.gz
O=C(O)c1cccc2ccc[nH+]c12,13,173.17100000000002,datawarrior.sdf.gz
Oc1onc(-c2ccccc2)c1Br,13,240.056,datawarrior.sdf.gz
Oc1ccccc1CN1CCCC1,13,177.24699999999993,datawarrior.sdf.gz
Cc1cc(C)c2cccc(O)c2n1,13,173.21499999999997,datawarrior.sdf.gz
CN(C)C[C@@H]1[C@H](CO)[C@H]2C=C[C@@H]1C2,13,181.279,datawarrior.sdf.gz
c1ccc(Oc2ccccn2)cc1,13,171.19899999999998,datawarrior.sdf.gz
Cc1cc(N)c2ccccc2c1O,13,173.21499999999997,datawarrior.sdf.gz
Oc1c(Br)cc(Br)c2cccnc12,13,302.953,datawarrior.sdf.gz
COc1cccc(C2NCCS2)c1,13,195.28699999999998,datawarrior.sdf.gz
COc1ccc(C2NCCS2)cc1,13,195.28699999999998,datawarrior.sdf.gz
CN1[C@@H]2CC[C@H]1[C@H](C(=O)[O-])[C@@H](O)C2,13,185.22299999999996,datawarrior.sdf.gz
CN1[C@H]2CC[C@@H]1[C@H](C(=O)[O-])[C@H](O)C2,13,185.22299999999996,datawarrior.sdf.gz
N#Cc1ccccc1-c1nnn[nH]1,13,171.163,datawarrior.sdf.gz
Cc1cccc(-n2nnnc2N)c1,13,175.195,datawarrior.sdf.gz
Cc1ccccc1-n1nnnc1N,13,175.19500000000002,datawarrior.sdf.gz
Nc1nnnn1Cc1ccccc1,13,175.19500000000002,datawarrior.sdf.gz
N#Cc1cccc(-c2nnn[nH]2)c1,13,171.16299999999998,datawarrior.sdf.gz
N#Cc1ccc(-c2nnn[nH]2)cc1,13,171.16299999999998,datawarrior.sdf.gz
CC(C)Nc1ncnc2[nH]ncc12,13,177.211,datawarrior.sdf.gz
Nc1nnnn1-c1cccc(Cl)c1,13,195.61299999999997,datawarrior.sdf.gz
CNc1nc(SC)nc2[nH]ncc12,13,195.25100000000003,datawarrior.sdf.gz
Nc1nnnn1-c1ccc(Cl)cc1,13,195.61299999999997,datawarrior.sdf.gz
Nc1nccc(-c2csc(N)[nH+]2)n1,13,193.235,datawarrior.sdf.gz
CNC(=O)c1ncnc2nc[nH]c12,13,177.167,datawarrior.sdf.gz
COc1nc(N)c2cnn(C)c2n1,13,179.183,datawarrior.sdf.gz
Cc1cc(-c2ccccn2)nn1C,13,173.21899999999997,datawarrior.sdf.gz
Nc1ccnc(-c2ccccn2)c1,13,171.203,datawarrior.sdf.gz
Cn1cc/c(=N\N)c2ccccc21,13,173.219,datawarrior.sdf.gz
Cn1/c(=N/N)ccc2ccccc21,13,173.219,datawarrior.sdf.gz
Cc1cc(C)n(-c2ccccn2)n1,13,173.21899999999997,datawarrior.sdf.gz
Cc1cc(-c2cccc[nH+]2)nn1C,13,173.21899999999997,datawarrior.sdf.gz
Cc1cc(C)n(-c2cccc[nH+]2)n1,13,173.21899999999997,datawarrior.sdf.gz
Cc1cc(N[NH3+])nc2ccccc12,13,173.219,datawarrior.sdf.gz
Clc1c(Cl)c(Cl)c2[nH]nnc2c1Cl,13,256.907,datawarrior.sdf.gz
CNc1nnc(-c2ccccc2)s1,13,191.25900000000004,datawarrior.sdf.gz
c1ccc(CSc2cnn[nH]2)cc1,13,191.25900000000001,datawarrior.sdf.gz
Cn1cnc2c(N=O)c(O)ccc21,13,177.16299999999998,datawarrior.sdf.gz
Cc1nc2cc([N+](=O)[O-])ccc2[nH]1,13,177.16299999999998,datawarrior.sdf.gz
[O-]c1nc(O)nn1-c1ccccc1,13,177.163,datawarrior.sdf.gz
CC1=NS(=O)(=O)c2cccnc2N1,13,197.219,datawarrior.sdf.gz
CC1=NS(=O)(=O)c2cnccc2N1,13,197.219,datawarrior.sdf.gz
CC1=NS(=O)(=O)c2ncccc2N1,13,197.21900000000002,datawarrior.sdf.gz
Nc1cc(N)c2cccnc2c1O,13,175.191,datawarrior.sdf.gz
OC(c1ccncc1)n1cc[nH+]c1,13,175.191,datawarrior.sdf.gz
N/N=C(\N)c1ncnc2nc[nH]c12,13,177.171,datawarrior.sdf.gz
Nc1cnc2c(N)nc(N)nc2n1,13,177.171,datawarrior.sdf.gz
O=[N+]([O-])c1n[nH]c(-n2cncn2)n1,13,181.11500000000004,datawarrior.sdf.gz
CC(=O)C(C(C)=O)c1ccccc1,13,176.215,datawarrior.sdf.gz
C/C(=C\c1ccccc1)CC(=O)O,13,176.215,datawarrior.sdf.gz
CC(C)(C)c1ccc(C(=O)O)cc1,13,178.23099999999997,datawarrior.sdf.gz
Cc1cc(C)c(C)c(C(=O)O)c1C,13,178.231,datawarrior.sdf.gz
CC(=O)C(C)C(=O)c1ccccc1,13,176.21499999999997,datawarrior.sdf.gz
CC(C)c1ccc(Br)c(O)c(=O)c1,13,243.1,datawarrior.sdf.gz
C[Si](C)(CC(=O)O)c1ccccc1,13,194.30599999999998,datawarrior.sdf.gz
O=C(O)CS/C=C/c1ccccc1,13,194.25500000000002,datawarrior.sdf.gz
O=S(O)CCCCc1ccccc1,13,198.28700000000003,datawarrior.sdf.gz
C[Si](C)(C)c1cccc(C(=O)O)c1,13,194.30599999999998,datawarrior.sdf.gz
C[Si](C)(C)c1ccc(C(=O)O)cc1,13,194.30599999999995,datawarrior.sdf.gz
COc1ccccc1/C=C\C(=O)O,13,178.187,datawarrior.sdf.gz
Cc1cccc(C)c1OCC(=O)O,13,180.203,datawarrior.sdf.gz
